"","site_name","date","GPP","GPP.lower","GPP.upper","GPP.Rhat","ER","ER.lower","ER.upper","K600","K600.lower","K600.upper","temp","Q","light","velocity"
"357057","nwis_05406457",2012-04-11,8.94186123726941,8.06756601850257,9.81800550822004,0.999292260889983,-7.27372328932702,-8.28417854741721,-6.19024547123488,7.31610822799015,6.44001331269298,8.18124654020388,9.56666666666667,0.324070582333333,257.605416666667,0.273049111290315
"357058","nwis_05406457",2012-04-12,9.16405263346443,8.3096134726417,10.0371238981995,1.00035399823439,-7.94814313793275,-8.96749473284194,-6.84862918116609,6.79259808140908,6.00554132054681,7.59870133310048,10.1930555555556,0.311485317,260.059583333333,0.270680497826536
"357059","nwis_05406457",2012-04-13,6.11919574048146,5.37559571598869,6.83585651039865,0.999044751068832,-6.61170640970904,-7.72223733420566,-5.52331784856543,5.30184819975311,4.30111318963636,6.31816233802156,9.459375,0.3097155140625,159.996791666667,0.270313678131312
"357060","nwis_05406457",2012-04-14,10.9738477074884,10.0931781650537,11.8205562440513,1.00283080291193,-9.97261969083754,-11.0000129863542,-8.9075025151516,6.96043909551993,6.24441394026802,7.6689754606765,12.4368055555556,0.319351107833333,253.668,0.272110345348962
"357061","nwis_05406457",2012-04-15,6.98192768997346,6.22658177310786,7.77529893413796,1.00048658684925,-8.73019514216529,-9.95977024449347,-7.52038758243378,5.63477288417308,4.67820557317844,6.58876669773413,12.8190972222222,0.35661529190625,228.930125,0.279198619880575
"357062","nwis_05406457",2012-04-16,9.18647024176619,8.28061296739514,10.1087982979479,1.00364020234177,-9.08256013683649,-10.3406682975197,-7.89019826652839,8.40590061126234,7.35770771072666,9.49214822224019,10.4447916666667,0.341473644552083,118.592541666667,0.276440847079925
"357063","nwis_05406457",2012-04-17,9.17053568732154,8.40746873390964,10.006531002755,1.00079068911913,-8.35159429976195,-9.44610053414546,-7.3112150850624,6.51545325155874,5.72498690777335,7.29857954572806,10.7836805555556,0.3344927551875,256.175333333333,0.275126167044308
"357064","nwis_05406457",2012-04-18,6.69826620542412,5.86498438588986,7.4970799199637,1.00172903212193,-6.86756931711029,-7.97438959265679,-5.7373458072914,5.84547278642569,4.8977476935499,6.7264810528073,10.9635416666667,0.324660516645833,205.682083333333,0.273245306990635
"357065","nwis_05406457",2012-04-19,7.31977498768638,6.10700142340763,8.53043016623598,1.00236603052224,-14.0341967511513,-16.3742358669977,-11.6533215855629,12.0694417870061,9.81867813803647,14.2401888463013,9.43125,0.372396034765625,124.174333333333,0.28450444947777
"357066","nwis_05406457",2012-04-20,5.60965325643053,4.8890496080002,6.36055160836562,1.00179086940441,-6.94505020251609,-8.14117288886588,-5.76663463474021,6.05961231756735,4.97413294594882,7.19618511869244,8.53784722222222,0.42032819765625,166.475916666667,0.290288419582848
"357067","nwis_05406457",2012-04-21,8.816170707219,7.92641724891853,9.69829876714266,1.00004154568082,-8.5970343708924,-9.72737677995173,-7.54334770172442,7.34139258983413,6.42761584394555,8.26388763175171,9.92638888888889,0.397124114697917,211.655583333333,0.286229234177835
"357068","nwis_05406457",2012-04-22,8.81064791643396,7.9099545610946,9.71831850913251,0.998929620433209,-8.26593646145428,-9.38415687028314,-7.14352321379671,7.45130733378408,6.54405281924924,8.35343917730691,10.1517361111111,0.3698888139375,256.371333333333,0.281576073251628
"357069","nwis_05406457",2012-04-23,9.295967730574,8.30092160175036,10.2418720885257,0.998624302136265,-9.32066778516662,-10.5224018871096,-8.15349201016292,9.27854239365514,8.2388697029487,10.3444325429243,10.2458333333333,0.350322659239583,215.416375,0.27807621439666
"357070","nwis_05406457",2012-04-24,7.38083949458282,6.61038234691474,8.16786003941058,0.999858684059709,-7.45924526841695,-8.4864972167202,-6.4812891942784,5.00114116842181,4.23257152110964,5.8115686462372,10.5388888888889,0.314808613627083,252.690458333333,0.271209034175816
"357071","nwis_05406457",2012-04-25,7.25424038220708,6.39907811214817,8.10915543887509,1.00045655257358,-8.53471434091701,-9.74524615070467,-7.33620660462558,8.68179027093979,7.55809091206281,9.86097590713395,10.5038194444444,0.336360880510417,158.372208333333,0.275464593720506
"357072","nwis_05406457",2012-04-26,8.00062954602861,7.20916452996231,8.81165256611095,1.00117376169031,-7.07263252415703,-8.08111914979614,-6.02741560776271,5.12665738082531,4.40458242594675,5.87910464406883,10.6763888888889,0.32357897040625,244.215875,0.273017323953826
"357073","nwis_05406457",2012-04-28,5.7418293093858,4.69597311783809,6.72161210189467,0.999896804021486,-10.9149161782259,-12.928348558336,-8.7485037552036,9.74790499431843,7.60560772059711,11.6791110113362,8.64722222222222,0.30912557975,78.8223333333333,0.270191404899571
"357074","nwis_05406457",2012-04-29,8.87340587137517,8.02029733857495,9.8304514155786,0.999995129176146,-10.3855406239813,-11.6714133518893,-9.18332304026196,7.54178658865807,6.56337480987722,8.57032248203157,9.50972222222222,0.329379991145833,181.820583333333,0.273994982976601
"357075","nwis_05406457",2012-04-30,9.11966481505141,7.72606538457422,10.3648585055993,0.998330237662181,-14.7045745467657,-16.8218693536409,-12.36370415327,12.7531963786165,10.7938056098822,14.5912698777239,9.97743055555556,0.3651693394375,212.235541666667,0.280748608405982
"357076","nwis_05406457",2012-05-01,8.20582571334305,7.42059798953161,9.00453405882087,1.00034689496739,-8.39962450660181,-9.43363798464716,-7.30715107894639,5.26127175798996,4.50724076503111,6.00219471060058,11.2381944444444,0.347372987677083,235.159041666667,0.277541735594795
"357077","nwis_05406457",2012-05-02,13.9995286425811,12.9270195558872,14.9954912361478,0.999006395028161,-14.8946420565672,-16.1075251538933,-13.5828777115723,8.66818025904448,7.86640519984572,9.41358832048779,14.0486111111111,0.38965161340625,269.511583333333,0.284858114988656
"357078","nwis_05406457",2012-05-03,9.95666407359478,9.13476158207767,10.8266695072736,0.999505618149112,-10.9804037449183,-12.2424814914437,-9.82753421622606,5.33079929301929,4.67625385818909,5.98038262841402,14.9347222222222,0.399582174333333,233.112583333333,0.286618700711328
"357079","nwis_05406457",2012-05-04,7.45011124390379,6.65895271313658,8.24263272693261,1.00149705506063,-9.71835361741664,-10.9745883685044,-8.45086072724507,5.81415989753511,4.9100189942483,6.71574005999756,12.9576388888889,0.368315655770833,254.063,0.281321145511734
"357080","nwis_05406457",2012-05-05,12.2207080611489,11.2161915008861,13.2551550379201,1.00115724442485,-13.8090600690256,-15.1668762301248,-12.3972117928902,8.90321347533576,7.97172099481772,9.84655324277869,12.3440972222222,0.349732724927083,266.27625,0.277969318636287
"357081","nwis_05406457",2012-05-06,9.99122989663601,8.91894743897108,11.0680057006143,1.00327673754491,-15.5372502615571,-17.3779815422503,-13.675618268983,9.41197223171006,8.16072817747807,10.6220228199094,12.1270833333333,0.364972694666667,193.799708333333,0.280664381373199
"357082","nwis_05406457",2012-05-07,11.275023869352,10.3864030389148,12.2089813530717,1.00440715004813,-12.3106035872975,-13.5785990988032,-11.0719042165713,7.26002607858978,6.52278818315959,8.00592822332191,12.7069444444444,0.3734284198125,203.367916666667,0.282189746576529
"357083","nwis_05406457",2012-05-08,10.1127074908998,9.16481217522955,11.0378989997037,0.999836797181126,-10.6136842110536,-11.8523403390591,-9.45025721357076,7.0811442982767,6.20534143189932,7.8958614064023,12.1833333333333,0.355042133739583,245.68775,0.278931380479643
"357084","nwis_05406457",2012-05-09,10.1544354471863,9.23192923038775,11.0217399686296,0.999916160113024,-9.94676236073106,-11.0193086428848,-8.77042573492952,7.23786774874097,6.37535810202636,8.0001052278958,11.3729166666667,0.337639071520833,234.826625,0.275731833121438
"357085","nwis_05406457",2012-05-10,13.3053980355655,12.3407085166571,14.3167908504595,0.999068918193698,-11.5935595196499,-12.7292314877949,-10.4707618220365,7.54657742838406,6.86208428286975,8.27430783701817,12.3684027777778,0.3144349885625,299.1655,0.271238032848553
"357086","nwis_05406457",2012-05-11,12.6696831629274,11.7723419151192,13.5942737808266,0.999302426050854,-11.4638603134516,-12.5966943248229,-10.3564516884725,6.80783107828177,6.16433644463966,7.46168103543201,12.9822916666667,0.3095975272,281.524125,0.27023535428021
"357087","nwis_05406457",2012-05-12,16.1985230510428,15.0598906991877,17.3489240691775,0.999380041266239,-13.3365339803848,-14.5350051625365,-12.1366411390706,9.72821225939097,8.93195991584435,10.4905701179708,12.8486111111111,0.31119034984375,171.942375,0.27060693864066
"357088","nwis_05406457",2012-05-13,15.2116105136004,14.1583455700478,16.1970758962915,0.999207525739217,-11.9641839245368,-13.0951272082908,-10.8987241140953,7.52876230459281,6.92838198332453,8.12568597923214,13.009375,0.306146411471875,306.996541666667,0.269569528873608
"357089","nwis_05406457",2012-05-14,15.4771680831941,14.4961954847966,16.5207147236362,1.00032369813761,-12.2931612246552,-13.3925959698689,-11.1767745580619,7.26641791461097,6.68389020912889,7.88247996120149,13.1482638888889,0.307326280096875,304.194166666667,0.269805793623754
"357090","nwis_05406457",2012-05-15,16.844345940742,15.7609754989076,17.8905420034687,0.999848445385377,-13.4320909882202,-14.6008107542488,-12.2447985573271,8.312648033169,7.65096917039983,8.92687148869014,13.6197916666667,0.299834114328125,297.136958333333,0.268223312681765
"357091","nwis_05406457",2012-05-16,14.6926714934476,13.8111025093996,15.64154576818,0.999429843320325,-11.0823858109214,-12.2194655495253,-10.0587964620479,6.26437449269415,5.72811184660945,6.82600092362396,13.1611111111111,0.269019878738542,281.678666666667,0.261531680514379
"357092","nwis_05406457",2012-05-17,15.5890779589801,14.5420643624864,16.5902194334151,0.998944811374435,-11.8887012574168,-12.9647118057058,-10.8440012489624,7.14188793761803,6.56245333869862,7.73423152010159,12.9854166666667,0.2567394128,270.698916666667,0.25886354755064
"357093","nwis_05406457",2012-05-18,16.2121400264688,15.2178778858047,17.1804170108094,1.00097940412303,-12.4651038328856,-13.5728537283818,-11.4027965556682,6.62676911078045,6.11865548867908,7.16370461133156,14.0770833333333,0.252580375896875,307.284041666667,0.2579142147141
"357094","nwis_05406457",2012-05-19,16.1069814185607,15.1571995792025,17.097065920558,1.00383648407276,-12.804083572421,-13.9206095874384,-11.7000985453663,6.64735058574769,6.10210268854656,7.16538821094843,14.8868055555556,0.23992628489375,300.900291666667,0.254847180597273
"357095","nwis_05406457",2012-05-20,13.927666454475,13.0140793595371,14.8139058318484,1.00351035045058,-9.6583791858635,-10.6521296499866,-8.64146625993573,6.7254462253877,6.18669815147415,7.27583683796699,15.2243055555556,0.23921836371875,233.681541666667,0.254642907193451
"357096","nwis_05406457",2012-05-21,15.1441021498549,14.1734045132723,16.0921821713264,1.00070135998618,-11.7256341528721,-12.778477726988,-10.7021087133754,6.74372895279861,6.15796195926643,7.28605309334729,13.9309027777778,0.232906066575,311.2605,0.25310898632454
"357097","nwis_05406457",2012-05-22,14.3272343168031,13.3486371002858,15.2823944676499,1.00230439082827,-11.874157707064,-12.9811267131617,-10.7593736507748,6.47181127110839,5.86728296984025,7.0268660159232,13.7194444444444,0.242590821538542,309.057416666667,0.255335624136533
"357098","nwis_05406457",2012-05-23,15.2862430519744,14.3131930597895,16.2882897394511,0.999729836371879,-11.7855732619339,-12.8555533014395,-10.6799203480046,6.63781841144657,6.05759007859483,7.22127437341588,13.7701388888889,0.254399340027083,308.077708333333,0.258258716153356
"357099","nwis_05406457",2012-05-24,17.5996191058474,16.5586913641423,18.7373354439067,0.999631213098353,-15.1960661874379,-16.4004593289158,-13.9874928105882,7.80220698228914,7.20159299529897,8.4155553986522,15.2899305555556,0.2325521059875,304.239541666667,0.253027961486689
"357100","nwis_05406457",2012-05-26,15.693876492309,14.8368719749089,16.5649787934763,1.0005480215687,-17.3761638973445,-18.5847653944211,-16.160181040648,7.4984889130636,6.93854780745105,8.08708672629275,14.0256944444444,0.259639923169792,257.218916666667,0.259553422302094
"357101","nwis_05406457",2012-05-27,17.8716061440792,16.7799914174568,18.9715418831955,1.00064080729258,-14.7318708593181,-15.8401441837293,-13.607275715272,8.03565146531958,7.45385205487043,8.65916632912647,15.875,0.243839515833333,282.120541666667,0.255779203112299
"357102","nwis_05406457",2012-05-28,15.097503783935,14.0426097846145,16.134109096912,1.00206716181381,-14.850646416001,-16.0937039385856,-13.5308567106285,7.81939908278679,7.12987850924155,8.51442383631844,15.5263888888889,0.256975386525,278.824666666667,0.258883978147303
"357103","nwis_05406457",2012-06-01,13.5125498426098,12.4884892254609,14.5822498945367,0.998838863286734,-11.1698327255076,-12.3176690838854,-10.0681826793197,7.4421432259164,6.72430189954203,8.13389415952348,12.9854166666667,0.234056438484375,326.353208333333,0.253433713362453
"357104","nwis_05406457",2012-06-02,13.4998995468841,12.5092471065791,14.5068859211672,0.99973468985955,-11.5551996292218,-12.6854776165624,-10.3770610961053,6.90234255282625,6.22259614685527,7.58347693521227,13.5413194444444,0.228216088790625,310.626375,0.251945488806171
"357105","nwis_05406457",2012-06-03,12.1435087892039,11.2593341231675,13.0013436330181,0.99898985883241,-11.3079591784144,-12.3583486617726,-10.2343489686985,6.32392208376242,5.67192721019652,6.90975284109778,13.946875,0.221766140307292,288.260625,0.250301521633664
"357106","nwis_05406457",2012-06-04,16.1061522054525,14.8498802324945,17.3788078718444,0.999695457834603,-13.7927169095665,-15.0950135200283,-12.4919946708291,9.41423075244283,8.6035425212759,10.2213460586466,15.3489583333333,0.218423179203125,202.055208333333,0.249402220932355
"357107","nwis_05406457",2012-06-05,11.1039881742716,10.2197520182729,12.0449666186432,1.0006395346431,-11.0332014040577,-12.2057656377681,-9.80765175794571,6.61782492408987,5.89454168403273,7.3065522934121,13.9173611111111,0.235924563807292,275.41125,0.253400864541837
"357108","nwis_05406457",2012-06-06,14.1448488285108,13.1052604659158,15.1536149002495,0.998684752877068,-11.7786573612845,-12.8614066397648,-10.5594580945062,6.902628004907,6.22902954364164,7.5948522458228,14.3315972222222,0.256700083845833,323.5505,0.25833245919877
"357109","nwis_05406457",2012-06-07,12.9123916395505,12.0131454516826,13.85453910324,0.999466051237477,-11.7581105151269,-12.9879170191512,-10.6259751787265,6.30244960209089,5.68932190979512,6.90019555260485,14.5725694444444,0.21231735906875,324.580875,0.247767330602778
"357110","nwis_05406457",2012-06-08,13.6782397542955,12.7239295839353,14.5790631233068,0.999646588078111,-12.4894552306705,-13.5578926444661,-11.3669078935981,6.23544611926491,5.63669070097781,6.8102833643122,15.2197916666667,0.212110882059375,317.095666666667,0.247731976954136
"357111","nwis_05406457",2012-06-09,13.3093788793406,12.4300279043113,14.2565839573819,1.00096966528378,-12.3682298485932,-13.518955087501,-11.2172698326928,5.71655490835201,5.16976176923884,6.24360250626143,15.8350694444444,0.212346855784375,323.451458333333,0.247764716731657
"357112","nwis_05406457",2012-06-10,13.5324396202793,12.5972068843678,14.5233841205224,1.00076425169454,-13.0038390367802,-14.1999094886873,-11.7978651825149,6.1210625326455,5.55984895447746,6.6887651240702,16.1010416666667,0.210252588975,319.974958333333,0.247217705582305
"357113","nwis_05406457",2012-06-11,13.4854545344653,12.6064523021643,14.3600038281754,1.00438661893704,-12.7487850791344,-13.8727628759798,-11.609051158369,5.29486182002931,4.81037947422292,5.80034585354991,16.0527777777778,0.217066330284375,310.522,0.249019641739465
"357114","nwis_05406457",2012-06-12,13.6644677402124,12.7404877254848,14.5920340930753,1.00006810564912,-13.9116663623804,-15.0803929037041,-12.7412791028634,6.16482084641972,5.5682021009832,6.72093530273243,14.5954861111111,0.242777634070833,331.624875,0.25487088560374
"357115","nwis_05406457",2012-06-13,11.8675782378661,10.9391489100425,12.7917116522314,1.00167942667285,-11.4624188806838,-12.6360333459044,-10.3594833844268,5.1096521637866,4.4665447664125,5.71311979088246,13.6302083333333,0.241056992326042,252.472583333333,0.254969944458055
"357116","nwis_05406457",2012-06-14,12.550234514449,11.6545141762608,13.4116466410808,1.00300911175631,-11.7915169262551,-12.8267441808497,-10.6960321939376,5.5684752208402,4.97399302656926,6.12999202470249,14.2461805555556,0.21219937220625,325.611208333333,0.247731911626564
"357117","nwis_05406457",2012-06-15,13.2992596488056,12.293129311844,14.3142143645955,0.998948988996042,-13.7615640820254,-15.0020661151424,-12.5520493398432,6.3053634977898,5.67385391532036,6.93285698966248,15.6711805555556,0.2104885627,324.967208333333,0.247284009652159
"357118","nwis_05406457",2012-06-16,9.8299003720324,8.9816561655685,10.654599674941,1.00081155648597,-11.5801502997865,-12.8085904947324,-10.3447024454915,4.36527381771819,3.71181148214352,5.00383380227957,15.590625,0.2115504444625,214.857583333333,0.247598247607071
"357119","nwis_05406457",2012-06-17,13.1214360834098,12.1298022990749,14.0584234975106,0.999751509159936,-14.2197562458566,-15.4116151560819,-12.9574500377457,6.18503484220447,5.56262557754181,6.78198405005381,16.05625,0.21314326710625,327.101333333333,0.248035230386379
"357120","nwis_05406457",2012-06-18,13.1971415931458,12.1867568315211,14.2216241366388,1.00214648982984,-15.4988681638913,-16.8038695985299,-14.1039702730621,6.70231268061079,6.06357799915694,7.34452157543828,17.6826388888889,0.21396917514375,295.340583333333,0.248275656395626
"357121","nwis_05406457",2012-06-19,14.3532168061288,13.3493372636906,15.446668121019,1.00149283403856,-17.0860503481713,-18.5497300333338,-15.695507318256,6.18809466193131,5.61032406800119,6.78351215640068,18.1277777777778,0.227675315670833,314.27175,0.251499284896918
"357122","nwis_05406457",2012-06-20,14.5958386086181,13.6007537183707,15.6230319896379,0.999921449650126,-16.9008820504483,-18.2623318284197,-15.5829973838308,6.60591985103717,6.02799282909689,7.19088865294326,18.3854166666667,0.236956948854167,317.159958333333,0.253984537163572
"357123","nwis_05406457",2012-06-21,12.3317927778251,11.4330601577064,13.317950096393,1.00076906596844,-14.1982669639695,-15.5279890723461,-12.8956035373946,6.28720918841797,5.66690887744195,6.92886612764888,16.8447916666667,0.21573897808125,324.588875,0.248731761148082
"357124","nwis_05406457",2012-06-22,11.4922269402007,10.5759725820466,12.4170636346449,0.998435209665373,-13.4680189765176,-14.7810434409071,-12.0836358831011,6.41245225089532,5.7347665071957,7.07888322566694,15.475,0.21526703063125,324.179083333333,0.24861314015648
"357125","nwis_05406457",2012-06-23,8.91122187343661,8.02256101013406,9.75937506869953,1.00120683799306,-11.7333605203974,-13.1786316427353,-10.3185349462311,5.83515506236835,5.01143529664693,6.61749224229419,14.1006944444444,0.218305192340625,243.633666666667,0.249407700068536
"357126","nwis_05406457",2012-06-24,11.8742281370734,10.9552929641606,12.8000811437407,1.00394739523537,-13.9724290800189,-15.3100768662961,-12.7180030983542,6.40661605546406,5.69909758487734,7.10701343547092,15.4607638888889,0.219308080671875,272.455125,0.249676098173264
"357127","nwis_05406457",2012-06-25,11.4552646257889,10.5895029444501,12.4044321556997,1.00361545492956,-13.0179156231343,-14.2960198400735,-11.7909439957495,5.95643649169699,5.32472882683023,6.60047871655098,15.4298611111111,0.217833244890625,336.063791666667,0.249266295463733
"357128","nwis_05406457",2012-06-26,10.1661584107321,9.2742835668934,10.9855372634199,1.00226215549636,-11.3359009433535,-12.4359981313268,-10.102616639078,5.15122929145303,4.49341964590502,5.77606179204337,14.7461805555556,0.217538277734375,324.230333333333,0.249241217737386
"357129","nwis_05406457",2012-06-27,11.6086944266737,10.690839281331,12.5056915497963,0.999873367295497,-13.3050912244823,-14.5660589203532,-12.107770070028,5.55415881482778,4.95264647445732,6.18602234902965,16.0972222222222,0.21408716200625,321.8175,0.24827313883838
"357130","nwis_05406457",2012-06-28,10.7328042427392,9.85922553879855,11.6031005627914,1.0040822857857,-12.3232038979611,-13.6025051053353,-11.1158835840902,5.01636902269312,4.44335810457181,5.63767322932457,17.1982638888889,0.212612326225,293.544291666667,0.247886126486173
"357131","nwis_05406457",2012-06-29,10.2253600582898,9.4077927384165,11.0887134774026,1.00130725254033,-12.5237121964806,-13.8186719079127,-11.2650190300863,5.48830291576512,4.79765635743884,6.14931454216072,15.2399305555556,0.209633157946875,299.730708333333,0.247091424968593
"357132","nwis_05406457",2012-06-30,10.7949364460282,9.95099706126345,11.6729896536756,1.00442671196284,-12.9921172899903,-14.3028788819072,-11.6836711222789,5.16840118709822,4.51172484836218,5.83806507675481,16.0711805555556,0.209456177653125,322.541041666667,0.247036036162276
"357133","nwis_05406457",2012-07-01,11.3264280734803,10.3997451759227,12.2045936936803,1.00139547204019,-13.5428787885341,-14.8441151583614,-12.2816540060366,5.53489527583826,4.90793325727815,6.17261314528411,16.4399305555556,0.209161210496875,316.453208333333,0.246968024744415
"357134","nwis_05406457",2012-07-02,10.3714496771204,9.53755062815476,11.2780671932468,1.00067284180992,-12.5739667284694,-13.8937799546056,-11.2491248027844,5.01332332201523,4.36366030452193,5.67757456275185,17.03125,0.203615827959375,301.665333333333,0.245428136678107
"357135","nwis_05406457",2012-07-03,9.91611283460821,9.08615453064253,10.7497777097976,1.00074889341087,-13.089937690281,-14.4168164042538,-11.7279251996314,5.02864241930526,4.37542387623539,5.6468793430189,17.4236111111111,0.200371189240625,303.905458333333,0.244537089845461
"357136","nwis_05406457",2012-07-04,10.9643147348975,10.0347705113808,11.9106129972862,1.00081404571133,-13.8552068118411,-15.2654140450467,-12.4604503578423,5.7051239031817,5.02732246155172,6.41990834721237,17.9319444444444,0.198306419146875,311.479208333333,0.243925325795838
"357137","nwis_05406457",2012-07-05,9.85629701613071,9.00410749046759,10.6806262456489,0.999076670215323,-12.6076611655233,-13.8955208539288,-11.2409990528619,4.72082701808891,4.08644201680657,5.36090427596389,17.7125,0.19804094870625,281.369875,0.243880029036345
"357138","nwis_05406457",2012-07-06,10.385222961756,9.47262915898207,11.2654535705634,1.00020150951456,-13.7194563502597,-15.1244184247944,-12.3324356107626,5.47810884374168,4.8108139744037,6.14417319617356,17.7486111111111,0.19733302753125,311.153041666667,0.243669900810566
"357139","nwis_05406457",2012-07-07,9.72650825994631,8.8678301965246,10.5999455569001,1.00193522997634,-12.4463164143037,-13.750563409356,-11.0765518577049,5.05631155016877,4.36163037815525,5.71385170853834,17.5631944444444,0.19397040195,305.778166666667,0.242716468757472
"357140","nwis_05406457",2012-07-08,10.2037360912823,9.29402618669531,11.1261970469084,1.00035714154926,-13.7773809687009,-15.2121775997212,-12.3282228687759,5.64368036494481,4.88779536702029,6.34993290640524,16.646875,0.20877775319375,315.931875,0.246795793987044
"357141","nwis_05406457",2012-07-09,8.80227335387094,7.91375584430119,9.64050351309276,0.999579052161439,-12.4881047196091,-13.9362259594775,-10.9989993336432,4.90735437069368,4.16673779845372,5.60689869521013,16.0864583333333,0.218010225184375,297.388291666667,0.24932347907499
"357142","nwis_05406457",2012-07-10,8.95310584017029,8.09089351128288,9.81301916656541,1.0003341124794,-12.7956611083111,-14.3097253422686,-11.3178822701029,5.73184675632539,4.93591869052515,6.52289909853544,15.4104166666667,0.21939657081875,318.849583333333,0.249704331127632
"357143","nwis_05406457",2012-07-11,9.20563967741431,8.3230361951821,10.1648040470353,1.00047819976806,-13.1551079204236,-14.6619322513355,-11.6822846391668,5.80614113545048,5.00222997942907,6.59987428928877,15.3503472222222,0.217951231753125,322.522915833333,0.249315358456061
"357144","nwis_05406457",2012-07-12,8.57245066250476,7.72204296793984,9.45233634483162,1.00238723815215,-12.7393093186203,-14.2721958878411,-11.2014640685984,5.57090464999649,4.7192534824085,6.39547713811656,15.4559027777778,0.21278930651875,323.122375,0.247903913941099
"357145","nwis_05406457",2012-07-19,5.09455358449561,4.2924674602827,5.84122898476746,0.999725526907356,-13.9449620034155,-16.5931395915296,-11.1889909980343,4.88463507389974,3.79629913029529,5.94439690467997,15.6479166666667,0.3052320132875,252.125083333333,0.269416143052285
"357146","nwis_05406457",2012-07-20,8.26393573676102,7.44776262753917,9.08217645552117,1.00006644809902,-13.5306994168881,-15.1422096588724,-11.981307750285,5.53564452549845,4.72716674227675,6.33847727365167,15.796875,0.271930221346875,308.521041666667,0.26233248528278
"357147","nwis_05406457",2012-07-21,5.89802991240777,5.10734632318854,6.66737559219944,0.99897506364619,-11.7910932630307,-13.661765866033,-9.97880720276026,5.2571783891548,4.24795865725711,6.30104205014,15.0229166666667,0.27331656698125,237.778375,0.262655511475728
"357148","nwis_05406457",2012-07-22,6.45813842137437,5.66763396173297,7.25291680795439,0.999349570081101,-12.6451538962008,-14.5757395367769,-10.8215551805882,4.41284364310702,3.53277601334815,5.32463210469832,15.109375,0.31095437611875,253.04175,0.270373086909298
"357149","nwis_05406457",2012-07-23,8.88891538834539,7.94471963052281,9.82415826201695,0.999892386371046,-18.6135278632234,-20.7769232143917,-16.444317933351,6.83286805663249,5.89922128389157,7.75462670308578,16.4118055555556,0.332526307479167,302.093583333333,0.274671370593153
"357150","nwis_05406457",2012-07-27,6.37510538772321,5.6257109705459,7.15474574175137,1.00376188090862,-12.909747406571,-14.8097919345643,-10.953321427615,4.96530531952606,4.05161923111737,5.87074820068934,16.2822916666667,0.289097309840625,246.9975,0.266031079804134
"357151","nwis_05406457",2012-07-28,6.98862368916777,6.17063686657433,7.84030491631789,0.99964651794737,-13.5746126323092,-15.4704651144309,-11.7338525610204,5.32688089531845,4.40649842014658,6.22281616649187,15.8416666666667,0.282902999559375,301.165458333333,0.264707747827599
"357152","nwis_05406457",2012-07-29,4.88529357334288,4.09812262525408,5.72066819255176,1.00014467875753,-11.7883172127508,-14.2950700852513,-9.42573408263648,4.67875848228952,3.43782338363053,5.86800050492669,15.1055555555556,0.284092700422917,219.457541666667,0.264925952749178
"357153","nwis_05406457",2012-07-30,7.83074300262506,6.92259542888809,8.72595125522598,1.00060030436327,-15.4805067794661,-17.479906945909,-13.5134232475688,5.63393794034703,4.7266610040898,6.56086291960385,16.3545138888889,0.297543202747917,295.1775,0.267762547759631
"357154","nwis_05406457",2012-07-31,6.9557177534173,6.0930373117147,7.76089799900483,0.998833816364814,-14.2258397349292,-16.1410143179817,-12.1277109126688,5.27307621015292,4.27879168620061,6.17589493184823,16.5930555555556,0.294888498341667,297.45075,0.267222537260908
"357155","nwis_05406457",2012-08-01,7.57107263982584,6.7247169142967,8.35525210498045,0.999948471896763,-15.3768400477496,-17.3027308170441,-13.4015550697422,5.62299880862257,4.75456923124487,6.52577299774991,16.3840277777778,0.293915106726042,275.578375,0.267003184260606
"357156","nwis_05406457",2012-08-02,7.10658114994704,6.26940369416557,7.90005502705225,1.00077317517295,-14.9731265887218,-17.030934941529,-12.8331209401713,5.29467514453904,4.34360265108936,6.17404822861432,16.4118055555556,0.30481905926875,262.423458333333,0.269297278213852
"357157","nwis_05406457",2012-08-03,7.51025011657124,6.68143831778385,8.31305861630895,1.00063672694875,-16.0920871967014,-18.1855448261565,-13.9752728821639,5.64940022349249,4.73836522038691,6.52916161304694,16.875,0.303599861689583,268.120291666667,0.269065469771546
"357158","nwis_05406457",2012-08-04,4.53613600353361,3.57956535567795,5.4427755902995,1.00057939853,-17.0960291598045,-20.9540157613031,-13.4680827184832,6.4607560837656,5.07565052707241,8.00229217635692,15.896875,0.308801115878125,225.815625,0.270099054133102
"357159","nwis_05406457",2012-08-05,6.85964207627981,6.04318372368407,7.66047917463587,1.00353376240588,-15.50943473607,-17.7236089681258,-13.3217494059091,5.98727807502609,4.98858352143899,6.98551247061573,15.5861111111111,0.30824067828125,276.632666666667,0.270003854195291
"357160","nwis_05406457",2012-08-06,6.10802520477301,5.33211578995483,6.89282627631292,0.999848401827868,-13.9726442362593,-16.0984939408533,-11.9269770005263,5.75536768705017,4.7678539283346,6.80766849045469,15.0541666666667,0.286491766627083,276.510916666667,0.265370487482642
"357161","nwis_05406457",2012-08-07,6.11683007034962,5.2937770787222,6.88691382185461,1.00100207269605,-14.5068617101719,-16.6623988298142,-12.1992270743596,5.86047674901594,4.82280559444082,6.91673550010528,15.8746527777778,0.25703437995625,266.758625,0.258938262282406
"357162","nwis_05406457",2012-08-08,4.11317093589931,3.34575876765382,4.88083106705665,0.999224444161324,-14.4812671401786,-17.8472896553624,-11.2518369519237,6.05015890853106,4.49939537784884,7.59817501521641,14.6878472222222,0.275646807515625,223.713416666667,0.26317289992093
