"","site_name","date","GPP","GPP.lower","GPP.upper","GPP.Rhat","ER","ER.lower","ER.upper","K600","K600.lower","K600.upper","temp","Q","light","velocity","depth"
"487462","nwis_14211010",2009-01-20,0.303533889653758,-0.625400471716686,1.24040148167167,0.999657201516291,0.107614963864423,-1.60897270883779,1.88255647187731,4.77629627498707,2.21774942281733,7.33024856421728,3.5625,108.39453057875,110.997041666667,1.47633312604644,1.63242328193583
"487463","nwis_14211010",2009-01-21,-0.0389262119965405,-0.970167239983459,0.911718870264038,0.999870631051511,0.42319833598779,-1.33291239665375,2.18757620524272,5.01141175288256,2.53413013751564,7.5656844612785,3.13125,99.97026859625,100.44225,1.42469521722588,1.57750254562019
"487464","nwis_14211010",2009-01-22,-0.225275766912824,-1.15922934189154,0.724404381896947,0.999821595158618,1.04327976380251,-0.81533912440616,2.86555417600294,5.01029875073507,2.58549714093126,7.51519603615185,3.31458333333333,94.820142048125,88.4220416666667,1.39198397193206,1.54267408843012
"487465","nwis_14211010",2009-01-23,-0.151952077890962,-1.0855721186412,0.828616072778221,0.998704858882616,0.732420026747488,-0.974388540918874,2.58021358301699,5.06488420248596,2.5208448663812,7.6892946003082,3.39166666666667,90.283547185,64.9505,1.36226964572302,1.51100687689698
"487466","nwis_14211010",2009-01-24,-0.00526154216722549,-0.926106498579907,0.924675072739393,0.998839038743015,0.799100855261694,-1.04541411180404,2.61267968924169,5.07424765674797,2.56128797304031,7.55960836607308,3.6375,86.903223574375,62.410125,1.33963359181433,1.48686689663709
"487467","nwis_14211010",2009-01-25,0.241478658088337,-0.754382869067516,1.28182709874113,1.00076560329205,0.375457861537287,-1.47845329876535,2.13048786047667,5.17034393598172,2.74492789392572,7.73290138675927,3.66041666666667,84.714567275,27.4567083333333,1.32465453565012,1.47088204129122
"487468","nwis_14211010",2009-01-26,-0.00394060496501434,-0.929043073613031,0.925860878154889,1.00082869311261,1.01484183642979,-0.723360997285002,2.69377391319273,5.43976500062021,2.69898613578255,8.01574886356782,3.20416666666667,77.039521869375,120.939,1.27021952169702,1.41272832252798
"487469","nwis_14211010",2009-01-27,-0.0214360992338036,-1.02513216756843,1.01717779857334,1.00035289711879,0.0444905772839948,-1.72316673631386,1.8729444316387,5.37884946235929,2.97155041584959,8.07001794216568,3.225,74.0721522775,33.790625,1.24866787302638,1.3896877248172
"487470","nwis_14211010",2009-01-28,0.450457674183583,-0.588047203226691,1.35507047078707,0.999307763368887,0.849937490664898,-0.927467265500958,2.67177816855308,5.216257817704,2.53224970200759,7.84843386966761,3.91458333333333,78.2724845825,64.7822916666667,1.27936220488707,1.42250865187768
"487471","nwis_14211010",2009-01-29,0.0515871150961332,-0.917767311490431,1.02756871854388,0.998983750934888,1.1682883292086,-0.693726820599336,3.03473193900822,5.42628226486018,2.81975602300216,8.00211219389282,3.37291666666667,75.175329441875,114.600791666667,1.25680715103245,1.398393461949
"487472","nwis_14211010",2009-01-30,0.178934512277111,-0.798774149275917,1.16673481486051,0.999697095088619,0.80665347643207,-1.16957510416011,2.68450924941563,5.31251834437627,2.86351770868954,7.99426885394898,3.17291666666667,74.231434541875,121.963666666667,1.24981277721272,1.39091133037377
"487473","nwis_14211010",2009-01-31,0.368534204963039,-0.575245793708591,1.34149660395516,0.998551816750954,0.428612443329212,-1.31516916631822,2.26036336207876,5.51428301259088,2.94193185199859,8.08463719243693,3.61041666666667,73.252143583125,102.289916666667,1.2425295017363,1.38311926609309
"487474","nwis_14211010",2009-02-01,0.471668341364579,-0.444732711926903,1.39466123298316,0.998293537730772,0.840937440602908,-1.1225287162298,2.66811800455715,5.66532556366827,3.03882552299927,8.21830456076093,3.3,69.95441077625,66.99375,1.21763033031009,1.35646847267848
"487475","nwis_14211010",2009-02-02,-0.0570299449841407,-1.0124557926428,0.991670527528814,0.999780538146911,0.909926498325182,-0.845971300242769,2.78276762045425,5.65798561611243,3.14748065665226,8.24454822418204,3.48333333333333,67.647767614375,118.778416666667,1.19981698643721,1.33738888922604
"487476","nwis_14211010",2009-02-03,0.383495793495773,-0.628247964974265,1.38869883270871,0.998499197167004,0.374904952922981,-1.50059440221707,2.2939251053457,5.75926462834906,3.33082225477669,8.34278008199855,3.55833333333333,66.3322140975,119.293333333333,1.18951553264594,1.32635050881425
